Time,ROOM_10_8E3690E3:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Des Heat Load [W],ROOM_10_8E3690E3:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_10_8E3690E3:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_10_8E3690E3:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_10_8E3690E3::Des Latent Heat Load [W],ROOM_10_8E3690E3::Des Latent Cool Load [W],ROOM_10_8E3690E3::Des Latent Heat Mass Flow [kg/s],ROOM_10_8E3690E3::Des Latent Cool Mass Flow [kg/s],ROOM_10_8E3690E3::Des Heat Load No DOAS [W],ROOM_10_8E3690E3::Des Sens Cool Load No DOAS [W],ROOM_10_8E3690E3::Des Latent Heat Load No DOAS [W],ROOM_10_8E3690E3::Des Latent Cool Load No DOAS [W],ROOM_10_8E3690E3:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Heating Zone Temperature [C],ROOM_10_8E3690E3:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Heating Zone Relative Humidity [%],ROOM_10_8E3690E3:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Cooling Zone Temperature [C],ROOM_10_8E3690E3:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],ROOM_11_1C9851CA:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Des Heat Load [W],ROOM_11_1C9851CA:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_11_1C9851CA:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_11_1C9851CA:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_11_1C9851CA::Des Latent Heat Load [W],ROOM_11_1C9851CA::Des Latent Cool Load [W],ROOM_11_1C9851CA::Des Latent Heat Mass Flow [kg/s],ROOM_11_1C9851CA::Des Latent Cool Mass Flow [kg/s],ROOM_11_1C9851CA::Des Heat Load No DOAS [W],ROOM_11_1C9851CA::Des Sens Cool Load No DOAS [W],ROOM_11_1C9851CA::Des Latent Heat Load No DOAS [W],ROOM_11_1C9851CA::Des Latent Cool Load No DOAS [W],ROOM_11_1C9851CA:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Heating Zone Temperature [C],ROOM_11_1C9851CA:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Heating Zone Relative Humidity [%],ROOM_11_1C9851CA:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Cooling Zone Temperature [C],ROOM_11_1C9851CA:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],ROOM_7_AB183AA5:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Des Heat Load [W],ROOM_7_AB183AA5:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_7_AB183AA5:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_7_AB183AA5:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_7_AB183AA5::Des Latent Heat Load [W],ROOM_7_AB183AA5::Des Latent Cool Load [W],ROOM_7_AB183AA5::Des Latent Heat Mass Flow [kg/s],ROOM_7_AB183AA5::Des Latent Cool Mass Flow [kg/s],ROOM_7_AB183AA5::Des Heat Load No DOAS [W],ROOM_7_AB183AA5::Des Sens Cool Load No DOAS [W],ROOM_7_AB183AA5::Des Latent Heat Load No DOAS [W],ROOM_7_AB183AA5::Des Latent Cool Load No DOAS [W],ROOM_7_AB183AA5:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Heating Zone Temperature [C],ROOM_7_AB183AA5:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Heating Zone Relative Humidity [%],ROOM_7_AB183AA5:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Cooling Zone Temperature [C],ROOM_7_AB183AA5:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],ROOM_8_6173059B:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Des Heat Load [W],ROOM_8_6173059B:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_8_6173059B:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_8_6173059B:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_8_6173059B::Des Latent Heat Load [W],ROOM_8_6173059B::Des Latent Cool Load [W],ROOM_8_6173059B::Des Latent Heat Mass Flow [kg/s],ROOM_8_6173059B::Des Latent Cool Mass Flow [kg/s],ROOM_8_6173059B::Des Heat Load No DOAS [W],ROOM_8_6173059B::Des Sens Cool Load No DOAS [W],ROOM_8_6173059B::Des Latent Heat Load No DOAS [W],ROOM_8_6173059B::Des Latent Cool Load No DOAS [W],ROOM_8_6173059B:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Heating Zone Temperature [C],ROOM_8_6173059B:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Heating Zone Relative Humidity [%],ROOM_8_6173059B:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Cooling Zone Temperature [C],ROOM_8_6173059B:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],ROOM_9_B9CCD289:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Des Heat Load [W],ROOM_9_B9CCD289:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM_9_B9CCD289:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],ROOM_9_B9CCD289:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM_9_B9CCD289::Des Latent Heat Load [W],ROOM_9_B9CCD289::Des Latent Cool Load [W],ROOM_9_B9CCD289::Des Latent Heat Mass Flow [kg/s],ROOM_9_B9CCD289::Des Latent Cool Mass Flow [kg/s],ROOM_9_B9CCD289::Des Heat Load No DOAS [W],ROOM_9_B9CCD289::Des Sens Cool Load No DOAS [W],ROOM_9_B9CCD289::Des Latent Heat Load No DOAS [W],ROOM_9_B9CCD289::Des Latent Cool Load No DOAS [W],ROOM_9_B9CCD289:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Heating Zone Temperature [C],ROOM_9_B9CCD289:HAIFA.AP HEATING DESIGN DAY 99.6% CONDNS DB:Heating Zone Relative Humidity [%],ROOM_9_B9CCD289:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Cooling Zone Temperature [C],ROOM_9_B9CCD289:HAIFA.AP COOLING DESIGN DAY 0.4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
06:50:00,1.561137E+03,3.548076E+03,7.257908E-02,3.112484E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.959896E+01,5.231349E+01,2.499830E+01,4.524179E+01,2.112873E+03,3.657460E+03,9.857525E-02,3.208575E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.959893E+01,5.309162E+01,2.499790E+01,4.552678E+01,1.280453E+03,3.035952E+03,5.940841E-02,2.662729E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.959880E+01,5.149693E+01,2.499827E+01,4.558504E+01,1.482467E+03,3.501840E+03,6.887300E-02,3.071940E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.959893E+01,5.209066E+01,2.499829E+01,4.526989E+01,1.494630E+03,3.531125E+03,6.944649E-02,3.097627E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.959893E+01,5.211227E+01,2.499829E+01,4.525213E+01
07:00:00,1.655974E+03,3.748635E+03,7.785336E-02,3.315009E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.959897E+01,5.266269E+01,2.499825E+01,4.521029E+01,2.178472E+03,3.858925E+03,1.029055E-01,3.412745E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.959895E+01,5.338148E+01,2.499796E+01,4.544044E+01,1.369759E+03,3.207777E+03,6.421052E-02,2.835913E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.959904E+01,5.183486E+01,2.499824E+01,4.556163E+01,1.575218E+03,3.701600E+03,7.399222E-02,3.273375E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.959898E+01,5.244114E+01,2.499825E+01,4.523755E+01,1.588545E+03,3.731645E+03,7.462920E-02,3.299974E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.959897E+01,5.246501E+01,2.499825E+01,4.522012E+01
07:10:00,1.679581E+03,3.986697E+03,8.150927E-02,3.588329E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.075418E+01,4.966987E+01,2.438738E+01,4.669611E+01,2.198347E+03,4.095435E+03,1.067063E-01,3.686257E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.073499E+01,5.027289E+01,2.438784E+01,4.689304E+01,1.402999E+03,3.417535E+03,6.812241E-02,3.075646E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.077455E+01,4.890220E+01,2.438313E+01,4.705482E+01,1.599681E+03,3.938943E+03,7.763821E-02,3.545355E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.075782E+01,4.947277E+01,2.438705E+01,4.672254E+01,1.613809E+03,3.969762E+03,7.832393E-02,3.573097E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.075708E+01,4.949752E+01,2.438727E+01,4.670540E+01
07:20:00,1.899874E+03,4.137670E+03,9.289576E-02,3.785117E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099976E+01,4.921439E+01,2.400049E+01,4.760470E+01,2.397822E+03,4.244575E+03,1.174129E-01,3.882999E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099975E+01,4.969178E+01,2.400047E+01,4.778357E+01,1.567033E+03,3.544530E+03,7.658879E-02,3.241228E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099975E+01,4.855218E+01,2.400005E+01,4.793881E+01,1.807361E+03,4.089158E+03,8.835728E-02,3.740692E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099975E+01,4.904151E+01,2.400045E+01,4.762854E+01,1.825146E+03,4.120781E+03,8.923179E-02,3.769667E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099975E+01,4.906360E+01,2.400048E+01,4.761297E+01
07:30:00,2.000706E+03,4.318181E+03,9.926349E-02,4.018619E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099946E+01,4.934951E+01,2.399886E+01,4.748986E+01,2.497964E+03,4.423223E+03,1.240304E-01,4.116311E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099941E+01,4.979148E+01,2.399872E+01,4.766415E+01,1.701939E+03,3.705144E+03,8.434976E-02,3.447460E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099949E+01,4.871802E+01,2.399873E+01,4.780449E+01,1.912509E+03,4.268893E+03,9.485685E-02,3.972745E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099946E+01,4.918440E+01,2.399885E+01,4.751216E+01,1.930170E+03,4.301318E+03,9.574130E-02,4.002942E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099946E+01,4.920596E+01,2.399886E+01,4.749752E+01
07:40:00,2.095532E+03,4.480235E+03,1.051086E-01,4.233582E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099903E+01,4.966532E+01,2.399844E+01,4.735197E+01,2.591783E+03,4.583333E+03,1.301187E-01,4.330962E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099908E+01,5.002445E+01,2.399826E+01,4.751781E+01,1.762238E+03,3.850570E+03,8.836619E-02,3.637966E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099889E+01,4.908878E+01,2.399835E+01,4.763996E+01,1.999563E+03,4.430172E+03,1.002737E-01,4.186253E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099899E+01,4.951486E+01,2.399843E+01,4.737198E+01,2.019529E+03,4.463387E+03,1.012813E-01,4.217671E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099900E+01,4.953590E+01,2.399844E+01,4.735870E+01
07:50:00,2.182576E+03,4.633617E+03,1.105503E-01,4.440761E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099925E+01,4.993656E+01,2.399849E+01,4.728049E+01,2.680632E+03,4.734771E+03,1.359344E-01,4.537781E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099926E+01,5.021361E+01,2.399831E+01,4.744400E+01,1.871659E+03,3.990467E+03,9.472686E-02,3.823446E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099915E+01,4.941387E+01,2.399843E+01,4.754674E+01,2.088443E+03,4.582801E+03,1.057502E-01,4.391996E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099922E+01,4.979999E+01,2.399848E+01,4.729878E+01,2.108668E+03,4.616778E+03,1.067826E-01,4.424615E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099922E+01,4.982041E+01,2.399849E+01,4.728651E+01
08:00:00,2.268517E+03,4.779750E+03,1.159126E-01,4.641660E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099937E+01,5.015177E+01,2.399855E+01,4.725454E+01,2.768983E+03,4.879078E+03,1.416982E-01,4.738380E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099936E+01,5.035340E+01,2.399838E+01,4.741900E+01,1.969351E+03,4.125983E+03,1.005056E-01,4.005132E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099927E+01,4.967984E+01,2.399851E+01,4.750690E+01,2.174373E+03,4.728194E+03,1.110593E-01,4.591465E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099934E+01,5.002785E+01,2.399855E+01,4.727183E+01,2.195189E+03,4.762891E+03,1.121325E-01,4.625250E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099935E+01,5.004753E+01,2.399855E+01,4.726013E+01
08:10:00,2.061354E+03,4.686611E+03,1.063915E-01,4.592350E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099946E+01,5.031793E+01,2.399858E+01,4.724693E+01,2.556192E+03,4.781902E+03,1.319313E-01,4.685792E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099943E+01,5.045285E+01,2.399841E+01,4.741297E+01,1.779865E+03,4.032903E+03,9.186286E-02,3.951841E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099937E+01,4.989270E+01,2.399855E+01,4.749221E+01,1.969018E+03,4.634914E+03,1.016258E-01,4.541697E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099944E+01,5.020535E+01,2.399858E+01,4.726376E+01,1.990009E+03,4.669941E+03,1.027091E-01,4.576017E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099944E+01,5.022418E+01,2.399858E+01,4.725230E+01
08:20:00,2.172248E+03,4.790055E+03,1.121149E-01,4.693846E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099952E+01,5.044710E+01,2.399859E+01,4.724248E+01,2.656700E+03,4.881682E+03,1.371186E-01,4.783713E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099948E+01,5.052380E+01,2.399842E+01,4.740961E+01,1.914019E+03,4.134439E+03,9.878676E-02,4.051423E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099944E+01,5.006439E+01,2.399856E+01,4.748497E+01,2.082636E+03,4.738095E+03,1.074897E-01,4.642932E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099951E+01,5.034464E+01,2.399859E+01,4.725917E+01,2.103519E+03,4.773551E+03,1.085676E-01,4.677674E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099951E+01,5.036257E+01,2.399859E+01,4.724774E+01
08:30:00,2.073997E+03,4.778972E+03,1.070440E-01,4.683007E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099958E+01,5.054918E+01,2.399859E+01,4.723645E+01,2.558775E+03,4.867648E+03,1.320645E-01,4.769986E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099952E+01,5.057527E+01,2.399842E+01,4.740410E+01,1.827223E+03,4.117668E+03,9.430697E-02,4.035001E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099950E+01,5.020495E+01,2.399857E+01,4.747814E+01,1.985070E+03,4.726490E+03,1.024542E-01,4.631581E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099956E+01,5.045575E+01,2.399859E+01,4.725314E+01,2.006199E+03,4.762577E+03,1.035447E-01,4.666942E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099956E+01,5.047278E+01,2.399859E+01,4.724162E+01
08:40:00,2.037550E+03,4.796189E+03,1.051635E-01,4.699867E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099962E+01,5.063089E+01,2.399859E+01,4.722857E+01,2.520157E+03,4.882180E+03,1.300719E-01,4.784214E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099955E+01,5.061308E+01,2.399841E+01,4.739636E+01,1.804562E+03,4.129178E+03,9.313796E-02,4.046265E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099955E+01,5.032131E+01,2.399857E+01,4.747005E+01,1.949842E+03,4.743188E+03,1.006365E-01,4.647932E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099960E+01,5.054548E+01,2.399859E+01,4.724529E+01,1.971051E+03,4.779951E+03,1.017312E-01,4.683955E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099960E+01,5.056165E+01,2.399859E+01,4.723364E+01
08:50:00,2.005672E+03,4.819868E+03,1.035186E-01,4.723063E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099965E+01,5.069667E+01,2.399859E+01,4.721956E+01,2.487438E+03,4.903579E+03,1.283836E-01,4.805175E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099957E+01,5.064085E+01,2.399841E+01,4.738726E+01,1.784804E+03,4.146300E+03,9.211855E-02,4.063034E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099959E+01,5.041817E+01,2.399857E+01,4.746087E+01,1.919003E+03,4.766274E+03,9.904523E-02,4.670546E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099964E+01,5.061837E+01,2.399859E+01,4.723630E+01,1.940281E+03,4.803810E+03,1.001434E-01,4.707328E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099964E+01,5.063372E+01,2.399859E+01,4.722451E+01
09:00:00,1.977775E+03,4.848050E+03,1.020790E-01,4.750676E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099968E+01,5.074966E+01,2.399859E+01,4.720967E+01,2.459250E+03,4.929881E+03,1.269290E-01,4.830948E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099958E+01,5.066099E+01,2.399841E+01,4.737708E+01,1.768360E+03,4.167115E+03,9.127008E-02,4.083428E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099962E+01,5.049895E+01,2.399857E+01,4.745074E+01,1.892105E+03,4.793813E+03,9.765723E-02,4.697529E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099966E+01,5.067765E+01,2.399859E+01,4.722639E+01,1.913414E+03,4.832230E+03,9.875706E-02,4.735174E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099966E+01,5.069222E+01,2.399859E+01,4.721448E+01
09:10:00,1.952896E+03,4.880593E+03,1.007951E-01,4.782565E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099970E+01,5.079226E+01,2.399859E+01,4.719893E+01,2.434499E+03,4.960905E+03,1.256517E-01,4.861348E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099959E+01,5.067530E+01,2.399841E+01,4.736582E+01,1.754420E+03,4.191481E+03,9.055087E-02,4.107304E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099965E+01,5.056636E+01,2.399856E+01,4.743974E+01,1.868204E+03,4.825742E+03,9.642384E-02,4.728816E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099969E+01,5.072579E+01,2.399858E+01,4.721561E+01,1.889508E+03,4.865036E+03,9.752338E-02,4.767321E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099969E+01,5.073965E+01,2.399859E+01,4.720358E+01
